
27,229,(255, 255, 255, 255)
27,230,(255, 255, 255, 255)
27,231,(255, 255, 255, 255)
27,232,(255, 255, 255, 255)
27,233,(255, 255, 255, 255)
27,234,(255, 255, 255, 255)
27,235,(255, 255, 255, 255)
27,236,(255, 255, 255, 255)
27,237,(255, 255, 255, 255)
27,238,(255, 255, 255, 255)
27,239,(255, 255, 255, 255)
